title_id,title,genre,weekdays,length,subscribers,rating,views,likes,status,daily_pass,author,synopsis
2190,My Daughter is a Zombie,COMEDY,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",11,362547,9.69,23135233,2403252,COMPLETED,TRUE,Yunchang Lee,"One year after an unprecedented zombie attack that killed hundreds of thousands, South Korea has finally been declared zombiefree. But Jeonghwan holds a secret: his daughter is the last zombie left on earth. When her cravings are satisfied and her violent tendencies die down, it almost seems like there hope for her to have a normal life. But how long can he keep Suah a secret from everyone else?"
2189,Not So Shoujo Love Story,COMEDY,TUESDAY,121,1008854,9.76,73337424,8514419,HIATUS,FALSE,Curryuku,"Romancesuperfan Rei Chan is ready for her first boyfriend and she knows just who it'll be: the most handsome boy in school, Hansum Ochinchin. But her plans for the perfect love story are derailed when the most popular girl in class declares herself a rival.for Rei's heart?! This is the year her not so shoujo love story begins!"
2186,The Makeup Remover,ROMANCE,FRIDAY,7,1275413,9.61,108751076,14034209,COMPLETED,TRUE,Lee Yeon,"After years of being told to focus on studying, Yeseul feels lost when she starts college and is suddenly expected to pay attention to makeup. When a chance encounter with brilliant makeup artist Yuseong leads to her taking part in a televised makeup competition, Yeseul begins to question the role that makeup and appearance play in society."
2185,Horang's Nightmare,HORROR,TUESDAY,10,723578,9.72,24467989,535089,COMPLETED,FALSE,Horang,"Have you ever gotten that eerie feeling that someone's watching you? That when you turn off the lights, you're not alone? Read these terrifying ghost stories and try not to scream. A collection by Korea's master of horror, Horang."
2159,Suitor Armor,FANTASY,FRIDAY,150,1632485,9.71,144036419,13640976,ONGOING,FALSE,Purpah,"Ladyinwaiting, Lucia believes getting through the royal wedding will be the toughest part of her new life. That is until she finds herself falling head over heels with Modeus, an upandcoming knight to the king's guard. With her newfound interest, she is quickly awakened to the mysteries of the kingdom when she learns Modeus is in fact an enchanted suit of armor without a soul. Could there be more to him than just shining armor?"
2154,Omniscient Reader,ACTION,TUESDAY,253,4017663,9.91,464790082,37173976,ONGOING,FALSE,"singNsong,UMI,SleepyC","Dokja was an average office worker whose sole interest was reading his favorite web novel 'Three Ways to Survive the Apocalypse.' But when the novel suddenly becomes reality, he is the only person who knows how the world will end. Armed with this realization, Dokja uses his understanding to change the course of the story, and the world, as he knows it."
2142,The Wolf & Red Riding Hood,COMEDY,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",16,642708,9.59,36190522,3777792,COMPLETED,TRUE,XUANN,"High school student Anna wakes up one day to find that she super hairy, incredibly strong, and craves meat all the time. Her mom thinks it puberty until Anna grows ears and a tail. Definitely not puberty. Can she figure out how to stop herself from becoming a werewolf before the full moon?"
2141,Ctrl+Z,THRILLER,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",11,195197,7.86,9767758,681468,COMPLETED,TRUE,MiTi,"What if you had the power to erase people's memories? Would you use it to help those in need? Or would you use it to become the most powerful person in the world? For Kyle, this newfound power was going to change his life for better or for worse."
2135,The Remarried Empress,FANTASY,SUNDAY,214,4402930,9.8,512221012,40948046,ONGOING,FALSE,"Alphatart,Sumpul,HereLee","Navier Ellie Trovi was an empress perfect in every way intelligent, courageous, and socially adept. She was kind to her subjects and devoted to her husband. Navier was perfectly content to live the rest of her days as the wise empress of the Eastern Empire. That is, until her husband brought home a mistress and demanded a divorce. I accept this divorce And I request an approval of my remarriage.In a shocking twist, Navier remarries another emperor and retains her title and childhood dream as empress. But just how did everything unfold?"
2134,Rotten,THRILLER,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,441199,9.64,13639183,1293451,COMPLETED,TRUE,GOOD GUY,"Jaeshin sees dead people, and Officer Han can sniff out evil. Literally. Their search for a missing friend leads them and professional stuntwoman Yuhyeon into a tangled web of vile coverups and twisted violence. Can they handle the overpowering stench of evil?"
2128,Mystical,SUPERNATURAL,SUNDAY,7,733158,9.85,31689818,3806966,COMPLETED,TRUE,VAN.J,"Garam has always loved to draw, but his dreams of being an artist have been on hold ever since his mother passed away. Wanting to become more independent and focus on his art, he moves into his grandmother's empty house by the ocean. There, he meets his greatest muse: a mystical water creature with no memories of her past. Now it up to Garam to help her uncover what she has forgotten."
2126,Crown of Feathers,FANTASY,WEDNESDAY,14,293598,9.11,10313707,1211221,COMPLETED,TRUE,"Nicki Pau Preto,Foxkirin,ITSURYUU,WmW","In a world ruled by fierce warrior queens, a grand empire was built upon the backs of Phoenix Riders legendary heroes who soared through the sky on wings of fire until a war between two sisters ripped it all apart.Sixteen years later, Veronyka is a war orphan who dreams of becoming a Phoenix Rider from the stories of old. After a shocking betrayal from her sister, Veronyka sets out alone to find the fabled Phoenix Riders and will stop at nothing to join their ranks."
2117,Phase,ROMANCE,WEDNESDAY,138,1229958,9.5,83180984,7641028,HIATUS,FALSE,Jouki,"Min is unique. Plagued by debts, misfortune and a troubled past her life has been anything but normal. When she has the opportunity to earn a great deal of money, 50 million dollars to be exact, she would be a fool to refuse. Despite the odd conditions she takes a chance with Shuu, the handsome, irritating billionare who can change her life. Can she keep her secrets close to her chest or will she ruin them both?"
2114,To Love Your Enemy,ROMANCE,MONDAY,12,2207629,9.47,153697514,13416834,COMPLETED,TRUE,"Jungyoon,Taegeon","Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?"
2113,Back to You,DRAMA,FRIDAY,9,773926,9.62,41998457,5237528,COMPLETED,TRUE,Honey B,"What if an unexpected accident suddenly transported you back to ten years ago? For Hayoung, suddenly traveling back in time to high school means the opportunity to save the life of Jaehyun, the one person she's always loved Will she be able to change both of their fates?"
2087,AntiSTALKER,ROMANCE,THURSDAY,7,683093,9.71,49090969,5104895,COMPLETED,TRUE,VOKIVORMOK,"At this school usual students study with vampires from wealthy families. She is a representative from disciplinary committee, he is a guy who breaks school rules. She is a hunter, he is a target. He is her stalker, she is his target."
2066,Nice To Meet You,ROMANCE,MONDAY,9,1495681,9.13,96607148,9597020,COMPLETED,TRUE,Wishroomness,"A ditsy university student Mew finds a lost student card. Instead of doing the sensible thing, Mew decides to let fate take the wheel and try something silly. Little did she know, she would be confronting the owner of the card, Daze who has some things to say about what she did. Did Mew make the biggest mistake of her life? or the best decision of her life? Follow these two adorable goofballs to find out!"
2053,Parallel City,MYSTERY,THURSDAY,9,457476,9.82,26745404,3847341,COMPLETED,TRUE,Goda,"Can two people look exactly alike? Fear sweeps the city as people report seeing their own doubles. Then the disappearances start. Mere coincidence? Or are the mysterious twins harbingers of bad luck? Whatever they are, if you spot one, you better think fast!"
2052,Your Smile is a Trap,ROMANCE,MONDAY,149,1159576,9.78,85951708,10207680,HIATUS,FALSE,AENGO,"Exidol trainee Kiyu has lived his whole life adored by everyone for his good looks. But he dreams of ordinary high school life, so when he puts on glasses to blend in with his peers, he finds that making friends is a lot harder when you don have your looks to fall back on. Not to mention he also socially awkward, his new seatmate has a permanent scowl on her face, and his fans have tracked him down at his new school."
2049,"Mom, I'm Sorry",DRAMA,FRIDAY,7,860159,9.71,46506680,5882765,COMPLETED,TRUE,"MiTi,GUGU","Mom, Im sorry. Please don die.When Henry realizes death is at his mother doorstep, he strikes a deal with a lifespan dealer to give years of his own life to his ailing mother. Now, his mother is a 20 year old college student with a full life ahead of her, and Henry devotes his remaining days to helping her live life to the fullest. But things turn complicated when his friend falls in love with her!"
2027,The Boxer,SPORTS,THURSDAY,7,1654966,9.86,176045629,11727225,COMPLETED,TRUE,JH,Youve got the raw talent. Or youre the underdog. But do you have the heart? Do you have what it takes? Let see what youre made of. The real fight starts now!
2025,WEBTOON Now,TIPTOON,MONDAY,282,589682,8.49,53322372,2419560,ONGOING,FALSE,"Wyatt the Cat,LOZOLZ",Get your WEBTOON news here!
2018,Stray Souls,FANTASY,SUNDAY,136,426623,9.75,19759139,2922341,COMPLETED,FALSE,Maf,"The strings that bind our souls can be used to control usand others. While Eylin is not particularly good at string weaving, her unique soul structure does make her resistant to magical manipulation. Which, when you're the last person standing between the Amethyst King and his quest for ultimate power, is a very, very good thing"
